ClientID,Surname,Firstname,FICOScore,Subsidiary,Gender,Age,Balance,Products,BankCC,Active,RegDeposits,LifeInsur,PlatStatus,Terminated
40ATL20090GS92215534651787P,Garraway,Sharda,705,Atlanta,Female,29,135534,2,1,1,4390,0,1,0
40ATL20160FD59491069293017P,Fishman,Debora,623,Atlanta,Female,40,38263,2,1,1,8087,1,1,0
40ATL20190NR46266426984390N,Neid,Russell,657,Atlanta,Male,40,118473,1,1,1,9196,0,0,1
61BOS20160MM72393190291121P,Modglin,Mickie,731,Boston,Female,31,83411,2,1,1,15168,1,1,0
40ATL20140KM81871930067315N,Krieser,Maurita,508,Atlanta,Female,27,117998,1,0,0,6049,0,0,0
61BOS20170MC36105614983027N,Mondella,Clifford,713,Boston,Male,62,98703,3,0,1,13408,1,0,0
61BOS20120KH7104968819550N,Koczwara,Horacio,684,Boston,Male,25,83637,1,0,0,10894,0,0,0
61BOS20100CY48720173036545N,Commiskey,Yolando,698,Boston,Female,19,130627,3,0,1,18321,0,0,0
40ATL20150CR50921127694332N,Cherubin,Reginald,603,Atlanta,Male,54,73334,1,1,0,247,0,0,1
61BOS20160DT43002133856228N,Dunkinson,Thaddeus,591,Boston,Male,53,-185,3,1,0,17776,0,0,1
61BOS20110GA61780204114866P,Gallichio,Alfonzo,574,Boston,Male,38,-361,2,1,1,5545,1,1,0
61BOS20150FG94353777873139P,Feng,Gordon,605,Boston,Male,26,-105,2,1,1,18607,0,1,0
91CHL20100VM64837573151209P,Vetere,Marybelle,725,Chapel Hill,Female,67,0,2,1,1,4822,1,1,0
61BOS20080AJ84395630626111P,Arcizo,Jackson,444,Boston,Male,37,-174,2,1,1,6198,1,1,0
61BOS20170HC83728998762167P,Hinote,Carol,666,Boston,Male,29,470,2,1,1,16049,0,1,0
61BOS20140JM29297909327411N,Jaurigue,Mai,665,Boston,Female,37,0,1,1,1,13850,0,0,1
61BOS20190JE45069899630606N,Jimerez,Ewa,534,Boston,Female,31,486,1,1,0,16627,0,0,1
61BOS20130LC90908687922587N,Lopinto,Columbus,473,Boston,Male,62,143743,1,0,1,11665,0,0,0
61BOS20140AR25828011421458P,Agard,Rubi,520,Boston,Female,35,129617,2,1,0,12037,1,1,0
61BOS20160KE39672749251434N,Kourkoumellis,Eleni,672,Boston,Female,36,131790,1,1,0,4052,0,0,0
61BOS20110GD91861387852682N,Garriepy,Doug,555,Boston,Male,34,271,2,1,0,2545,1,0,0
61BOS20180JC89526356120604N,Jason,Christi,684,Boston,Female,26,60033,1,0,1,17237,0,0,0
61BOS20190LS19763491063990N,Limardo,Sherlene,806,Boston,Female,43,117753,1,1,0,17831,0,0,1
91CHL20190BS23974742754137N,Boisuert,Sheldon,829,Chapel Hill,Male,43,0,1,1,0,4535,0,0,1
61BOS20160ST88217092686483N,Schwartzenbur,Thomasena,799,Boston,Female,38,374,1,1,0,2663,0,0,1
61BOS20090SE90854049629120N,Selis,Emmanuel,720,Boston,Male,30,485,2,0,0,7274,1,0,0
91CHL20120OJ62886316693064N,Obholz,Janine,669,Chapel Hill,Female,28,0,1,1,0,4559,0,0,0
61BOS20090DB72692712340435N,Dehombre,Bud,677,Boston,Male,33,117116,1,0,1,8940,0,0,0
40ATL20190MB32532361067873N,Mitchener,Billi,717,Atlanta,Female,44,95769,1,0,0,6458,0,0,1
91CHL20130SJ59454448289277N,Similien,Judy,555,Chapel Hill,Female,24,78878,1,0,0,718,0,0,0
61BOS20150KE58664292891562N,Karen,Erline,542,Boston,Female,31,91,2,0,1,14311,1,0,0
40ATL20100HA5405809551325P,Harde,Ariana,588,Atlanta,Female,30,104274,2,1,1,6981,1,1,0
40ATL20160RT21028091467142N,Randklev,Tuan,715,Atlanta,Male,23,109761,1,0,1,2642,0,0,0
61BOS20090GC52381107260894N,Goyco,Cordelia,807,Boston,Female,44,115525,1,1,1,18663,0,0,0
61BOS20130PH48970244742036N,Pelkey,Hershel,751,Boston,Male,32,125,1,0,0,1932,0,0,0
61BOS20110GO72035091000587N,Godino,Oliver,632,Boston,Male,35,105331,1,1,1,8212,0,0,0
91CHL20160MZ76059155173491N,Meers,Zachariah,732,Chapel Hill,Male,36,106189,1,1,0,18635,0,0,0
40ATL20190WT90563415292622N,Warns,Tori,698,Atlanta,Female,40,128324,3,1,1,2786,0,0,1
40ATL20100BV73058188847191N,Bubis,Vanna,604,Atlanta,Female,38,61015,1,1,0,16085,0,0,0
61BOS20130RF95767436307729N,Ragans,Felicita,570,Boston,Female,32,608,2,1,0,2743,1,0,0
61BOS20140SS41470024334358P,Schayer,Shonda,739,Boston,Female,32,0,2,1,0,8730,1,1,0
61BOS20090FS29504712681317P,Felps,Shani,559,Boston,Female,35,-1220,2,1,0,16992,1,1,0
61BOS20080ER69908737334464N,Edmunds,Rodrigo,613,Boston,Male,37,109609,1,1,1,15697,0,0,0
61BOS20110CR47863202584408N,Castillon,Rachele,492,Boston,Female,40,61824,1,1,0,15754,0,0,0
91CHL20090MM24362156780956P,Mashall,Martin,586,Chapel Hill,Male,42,819,2,1,0,9777,1,1,0
91CHL20170NC10738917145574N,Niklas,Christian,0,Chapel Hill,Male,7,1779,1,0,1,7839,0,0,0
61BOS20160CE96329728115778N,Caviggia,Elizabeth,736,Boston,Female,35,93067,1,1,1,9975,0,0,0
91CHL20130SQ13244585006068N,Simuel,Quinton,514,Chapel Hill,Male,41,-412,2,0,1,1364,1,0,0
40ATL20160CA34203005733818N,Cendejas,Annamarie,605,Atlanta,Female,35,119552,1,1,1,11879,0,0,0
61BOS20120LJ52273349611122N,Lacuesta,Jessika,501,Boston,Female,38,89360,1,1,0,5087,0,0,0
61BOS20120GC90843021955654N,Gihring,Chloe,648,Boston,Female,58,-42,2,0,1,4693,1,0,0
61BOS20120GJ44382840858596N,Gilligan,Jamaal,376,Boston,Male,31,1172,1,1,0,9007,0,0,0
61BOS20160NB23395470121157N,Nicolosi,Bobbi,607,Boston,Female,34,52498,1,1,0,10855,0,0,1
61BOS20190PN24104777191952N,Poland,Nita,754,Boston,Female,50,102190,2,0,1,12476,0,0,1
61BOS20190DS53285485304667N,Dietzen,Sebastian,704,Boston,Male,49,80176,2,1,0,17117,0,0,1
61BOS20170FO40082628956521N,Fougner,Orlando,520,Boston,Male,36,78682,2,0,1,9560,1,0,0
61BOS20110WR40708175840593N,Wiederholt,Robt,473,Boston,Male,37,170390,1,0,1,8920,0,0,0
61BOS20160TW10233116342661N,Tristan,Weston,576,Boston,Male,42,-1097,2,0,1,5224,1,0,0
40ATL20150JG3637690232566P,Jording,Gerardo,461,Atlanta,Male,25,73066,2,1,0,12441,0,1,0
61BOS20140HF49231877092041N,Hartory,Frederic,600,Boston,Male,43,107447,1,1,0,8699,0,0,0
61BOS20160FE70322688893769N,Fitting,Elizabet,533,Boston,Female,45,1127,2,0,0,1083,1,0,0
61BOS20110RL69099902066052N,Roher,Lanny,563,Boston,Male,32,110115,1,1,0,14111,0,0,0
40ATL20160FL55430278420603N,Filson,Lyle,685,Atlanta,Male,47,118458,2,1,0,14962,0,0,1
61BOS20110ST5294636834785N,Seagroves,Tabetha,585,Boston,Female,40,53536,1,1,1,600,0,0,0
40ATL20120BD74967516968351N,Breske,David,579,Atlanta,Male,38,61905,2,0,1,13954,1,0,0
61BOS20160DS73466188889593P,Derubeis,Slyvia,704,Boston,Female,47,77771,3,1,0,7330,1,1,0
61BOS20190NC59886146033863N,Narum,Curt,707,Boston,Male,41,0,1,1,0,10639,0,0,1
61BOS20190GJ9746154950474N,Gonneville,Jon,676,Boston,Male,42,121797,1,1,0,478,0,0,1
61BOS20080SR46949315439052N,Stratter,Roseanne,560,Boston,Female,29,69078,1,0,0,18488,0,0,0
91CHL20180LP91642497895151N,Leysath,Phillip,789,Chapel Hill,Male,47,17,3,1,1,6126,0,0,1
61BOS20140FL82916779217795N,Forshey,Luz,895,Boston,Female,44,0,1,1,0,1846,0,0,1
61BOS20190PJ17040232777765N,Picco,Jewell,579,Boston,Female,59,106195,1,1,0,7654,0,0,1
61BOS20130MM99784189266316N,Manderscheid,Marcellus,480,Boston,Male,24,-847,1,1,0,14235,0,0,0
40ATL20140RC5522575058402P,Rendel,Carmelo,746,Atlanta,Male,42,68177,2,1,1,6074,1,1,0
61BOS20150GC39279808783967N,Gazdecki,Chante,446,Boston,Female,41,112228,1,1,0,16207,0,0,0
61BOS20110RR5099370205788P,Retka,Rubin,469,Boston,Male,35,162681,3,1,0,14625,1,1,0
40ATL20110SG50935821112790P,Simonett,Gino,602,Atlanta,Male,33,72914,2,1,0,11528,1,1,0
40ATL20150OS91289119462826P,Okane,Shanae,586,Atlanta,Female,42,95465,2,1,1,8193,1,1,0
91CHL20120IL28925628149377N,Israel,Lesley,664,Chapel Hill,Male,36,92259,2,0,1,7161,1,0,0
61BOS20130LJ71149189267748P,Lynah,Jasper,510,Boston,Male,34,-793,2,1,0,11753,1,1,0
40ATL20080PA99922468334564N,Phillips,Ayanna,580,Atlanta,Female,34,106187,1,1,1,8511,0,0,0
61BOS20100KG71283462990522N,Klayman,Golden,454,Boston,Female,36,209,2,0,1,6350,1,0,0
61BOS20130WM27370393511010N,Wienandt,Monroe,674,Boston,Male,47,0,1,1,1,5245,0,0,0
91CHL20130KR40006674534935N,Klarin,Rob,545,Chapel Hill,Male,43,100609,1,1,1,18762,0,0,0
61BOS20180LS76974092476324N,Lessley,Stella,392,Boston,Female,41,80074,1,0,0,2090,0,0,0
61BOS20150BA55112376066444N,Blacock,Ardelia,672,Boston,Female,32,39935,2,0,1,15102,1,0,0
40ATL20110KS98938576292289P,Kanelos,Sherwood,544,Atlanta,Male,42,82739,2,1,0,18717,1,1,0
61BOS20090MG32015866839724N,Menden,Gregg,529,Boston,Male,48,179458,1,1,0,10722,0,0,0
61BOS20150MI12062097384576N,Muggeo,Inger,749,Boston,Female,66,119558,1,0,1,652,0,0,0
91CHL20170PG52744775009671N,Pipho,Golden,746,Chapel Hill,Female,42,157827,1,1,0,16948,0,0,1
61BOS20100SC712573261421N,Slaight,Cesar,644,Boston,Male,35,909,1,1,0,15729,0,0,0
91CHL20080RA65494767338351N,Robinault,Adrian,704,Chapel Hill,Male,61,88371,1,1,1,8749,0,0,0
61BOS20160SC54410919803688N,Schneeberger,Cleo,677,Boston,Male,39,0,1,1,1,13643,0,0,0
61BOS20180BF95558812713370P,Boddeker,Fredrick,569,Boston,Male,29,-972,2,1,1,5142,0,1,0
40ATL20180CR73861250525985N,Cobbley,Robin,762,Atlanta,Female,55,100078,2,1,0,9041,0,0,1
61BOS20080SF6048273864782P,Shastri,Freddie,569,Boston,Male,26,-189,2,1,1,14429,0,1,0
91CHL20140BR82851163819994N,Bueschel,Ricky,503,Chapel Hill,Male,27,-684,2,0,0,9061,0,0,0
61BOS20120OO32176864858311N,Oras,Orval,656,Boston,Male,48,141932,1,1,1,254,0,0,0
40ATL20160SG44226158284594N,Schlachter,Gerri,717,Atlanta,Female,44,125015,2,1,0,4877,0,0,1
61BOS20160EC32741838364273P,Eppert,Carrol,638,Boston,Male,42,131038,2,1,1,15763,1,1,0
40ATL20120GS19588891272051N,Gowda,Samual,865,Atlanta,Male,52,92379,1,1,1,9483,0,0,1
91CHL20100KE9788985854564N,Kliever,Earlean,631,Chapel Hill,Female,35,161629,1,0,1,3311,0,0,0
61BOS20130YC16114625893268N,Youtsey,Celeste,501,Boston,Female,21,70595,1,0,0,4036,0,0,0
40ATL20190CC43555885108912N,Clavette,Clelia,726,Atlanta,Female,25,81745,1,1,0,11502,0,0,1
61BOS20150KN16884650744948P,Kounovsky,Nathaniel,657,Boston,Male,34,141,2,1,0,10244,1,1,0
40ATL20120HS98896328830331N,Herrnandez,Sally,780,Atlanta,Female,35,80534,1,1,0,10361,0,0,1
40ATL20150LC58829463304622N,Lucier,Ceola,592,Atlanta,Female,25,76611,1,0,1,12423,0,0,0
91CHL20100AL98135592234741N,Acoff,Laverne,660,Chapel Hill,Male,39,77382,1,1,0,1172,0,0,0
40ATL20120DF83069741392638P,Dodwell,Fidel,655,Atlanta,Male,40,119536,3,1,0,6039,1,1,0
91CHL20170DF57716353518627N,Darsow,Floyd,555,Chapel Hill,Male,29,100127,1,1,0,18490,0,0,0
91CHL20120PN12196416338938N,Podrasky,Nicholas,419,Chapel Hill,Male,40,93430,1,0,1,15044,0,0,0
61BOS20120CT40628665889720N,Cedillo,Thurman,652,Boston,Male,73,68360,1,1,1,5912,0,0,0
91CHL20130PM64962512832261P,Peckens,Marcus,634,Chapel Hill,Male,37,-210,2,1,0,8376,1,1,0
61BOS20090HG45161559948682N,Huseman,Gregory,592,Boston,Male,27,3041,2,0,0,3069,0,0,0
61BOS20140MK43157320777305N,Merlain,Kurt,509,Boston,Male,42,58942,2,1,1,17459,0,0,1
40ATL20140SN3545152106663P,Schulle,Neal,462,Atlanta,Male,25,137078,2,1,0,7555,0,1,0
61BOS20120BT70777417090582N,Brattin,Tamiko,709,Boston,Female,24,0,1,1,0,2101,0,0,0
61BOS20150KD79301904719122P,Khaleck,Danika,721,Boston,Female,20,400,2,1,1,11684,0,1,0
91CHL20100PM63988213349608N,Pettay,Marlon,770,Chapel Hill,Male,25,130980,1,1,1,9680,0,0,0
61BOS20130LL20596980458026N,Lerer,Lyle,472,Boston,Male,45,139783,3,0,0,16816,0,0,1
61BOS20090TM97785416627855N,Tavernier,Mohammad,526,Boston,Male,34,80664,1,1,0,16638,0,0,0
61BOS20160CR75436310590357N,Cobane,Rolf,611,Boston,Male,47,58671,1,1,1,14928,0,0,0
61BOS20170AV36301805371575N,Alter,Victoria,696,Boston,Female,32,1080,2,0,1,16426,1,0,0
61BOS20080HM40026425803480N,Henderlight,Michel,675,Boston,Male,78,63602,1,0,1,9815,0,0,0
91CHL20190SM45678484159356N,Schlag,Marybeth,717,Chapel Hill,Female,62,0,1,1,1,16731,0,0,1
61BOS20150WL4507434886319N,Wakabayashi,Lamont,518,Boston,Male,41,363,1,0,1,15892,0,0,0
91CHL20080RH37863550652702N,Romanson,Humberto,603,Chapel Hill,Male,41,-1074,2,0,1,18042,1,0,0
40ATL20160OB94013616756761N,Oto,Bryant,486,Atlanta,Male,36,82000,1,1,0,5421,0,0,0
40ATL20100LB16969381079306P,Levreau,Boyd,742,Atlanta,Male,41,98757,2,1,1,11715,1,1,0
91CHL20120SL44287440209807P,Syner,Lorie,796,Chapel Hill,Female,44,254,2,1,0,7656,1,1,0
61BOS20110PJ43229628761397N,Platten,Jesusita,499,Boston,Female,25,109455,1,1,0,12211,0,0,0
61BOS20100DS31023798325774N,Delfavero,Shona,524,Boston,Female,43,824,2,0,0,9626,1,0,0
61BOS20100AS13517403863648N,Arseneault,Sook,655,Boston,Female,36,0,1,1,1,6631,0,0,0
61BOS20160BK83791206956727P,Britton,Kraig,655,Boston,Male,34,0,2,1,1,10147,1,1,0
61BOS20180SM53496069218137N,Stahr,Mario,478,Boston,Male,47,167022,1,0,1,13746,0,0,0
61BOS20090DL15875028569421P,Deely,Lakiesha,549,Boston,Female,33,176,3,1,0,15813,1,1,0
40ATL20170KL58828088372391N,Krivanek,Luigi,644,Atlanta,Male,23,45408,1,1,1,7458,0,0,0
91CHL20130WN90639386212721N,Winlock,Nestor,561,Chapel Hill,Male,66,952,2,0,1,13029,1,0,0
61BOS20160BC83183594310941N,Bland,Carlton,473,Boston,Male,35,103795,1,1,1,10385,0,0,0
40ATL20140TF91661741690744N,Toop,Francesca,853,Atlanta,Female,53,172838,1,1,1,5916,0,0,1
91CHL20100MR34792327982119N,Meals,Raleigh,617,Chapel Hill,Male,78,131034,1,0,1,8632,0,0,0
91CHL20190SD76557249051979N,Sampey,Donald,761,Chapel Hill,Male,45,98,1,1,0,4189,0,0,1
61BOS20140HL71176082611424N,Harshaw,Lacy,732,Boston,Male,48,196140,1,1,0,9184,0,0,1
61BOS20160PC66755154062203N,Potulski,Christoper,528,Boston,Male,43,76,1,1,1,5367,0,0,1
61BOS20170HM9792442218120P,Hett,Maurine,582,Boston,Female,43,-170,2,1,1,3885,1,1,0
61BOS20130TH67622541754367N,Tabolt,Hellen,638,Boston,Female,46,106365,1,1,0,6303,0,0,1
61BOS20130BB8719583813769N,Bouvia,Brittaney,734,Boston,Female,42,98998,1,1,0,9646,0,0,0
40ATL20120FJ21362764113808N,Findlay,Josefina,792,Atlanta,Female,26,96418,1,1,0,7010,0,0,0
61BOS20110JC23556771606981N,Jevnikar,Cody,577,Boston,Male,43,55931,1,0,1,12028,0,0,0
40ATL20150MC94276523720073P,Murad,Cesar,507,Atlanta,Male,34,96570,2,1,0,5898,1,1,0
40ATL20190CR64165921157925N,Crumrine,Risa,533,Atlanta,Female,24,75847,1,0,0,15321,0,0,1
61BOS20090WL96804376492296N,Wessells,Lupe,583,Boston,Female,28,55658,1,0,1,3283,0,0,0
91CHL20150CF56878150964790P,Crafter,Fred,460,Chapel Hill,Female,36,80,2,1,1,5524,1,1,0
61BOS20110CT15925455161494P,Cirella,Theola,525,Boston,Female,26,90801,2,1,1,8490,0,1,0
91CHL20120SD29350764460669N,Silsby,Daren,516,Chapel Hill,Male,48,184435,1,1,0,18228,0,0,0
91CHL20090BC75040714726868N,Breeding,Connie,558,Chapel Hill,Male,30,112359,1,0,0,4135,0,0,0
40ATL20130WJ29998865075003P,Wachsmuth,Jere,439,Atlanta,Male,38,109454,2,1,0,16203,1,1,0
61BOS20090GS39836010556879N,Gearlds,Sharika,679,Boston,Female,31,0,2,0,0,14200,1,0,0
91CHL20190HJ24017974119144N,Hales,Jerrod,752,Chapel Hill,Male,45,146418,1,1,0,6472,0,0,1
61BOS20140NM71604033249517N,Nahass,Mckenzie,806,Boston,Female,49,27057,1,0,0,15401,0,0,1
61BOS20110CN52323645302158P,Cargile,Norbert,546,Boston,Male,41,-1638,2,1,0,7823,1,1,0
40ATL20110LL58342512667244N,Liberato,Lou,668,Atlanta,Male,24,67506,2,0,0,2572,0,0,0
61BOS20110CE21439106893621N,Cassaro,Eloy,673,Boston,Male,38,109903,1,0,1,7617,0,0,0
91CHL20120DB93004181160476N,Dessecker,Bob,696,Chapel Hill,Male,37,59549,1,0,0,9362,0,0,0
61BOS20100LI63526601300112N,Lebeau,Isela,751,Boston,Female,49,0,1,1,0,7811,0,0,1
91CHL20190CW70002796353201N,Chou,Wilfredo,571,Chapel Hill,Male,49,669,1,1,1,16502,0,0,0
61BOS20160MJ41870258882994N,Malaney,Jennefer,533,Boston,Female,31,123945,1,1,1,12404,0,0,0
91CHL20170CD94024065660577P,Chamblin,Daryl,579,Chapel Hill,Male,35,-59,3,1,0,16537,1,1,0
61BOS20170KA38190791733662N,Kolodzik,Alphonso,644,Boston,Male,27,-654,2,0,0,8744,0,0,0
61BOS20160SD81049657333357N,Serianni,Dion,760,Boston,Male,22,101531,1,0,0,11478,0,0,1
40ATL20140GT80905451194715N,Gevedon,Teddy,581,Atlanta,Male,43,125612,1,1,1,15683,0,0,0
91CHL20190DM937423147220N,Demarco,Mohammad,491,Chapel Hill,Male,53,-98,1,0,0,18057,0,0,1
61BOS20140PS52642270054375N,Potucek,Sammie,544,Boston,Male,37,792,2,0,1,3750,1,0,0
91CHL20120MT84975477013742N,Marioni,Thanh,729,Chapel Hill,Female,31,88846,1,1,1,6500,0,0,0
91CHL20140LC98214409468347P,Larkey,Carson,604,Chapel Hill,Male,30,111409,2,1,1,9644,1,1,0
91CHL20080KR57567257892235P,Kicks,Randolph,531,Chapel Hill,Male,25,92063,3,1,0,10293,0,1,0
61BOS20120TS36948302705962N,Tontarski,Sherman,679,Boston,Male,34,96869,1,1,1,7527,0,0,0
91CHL20110GJ56561276591693N,Gayton,Joesph,807,Chapel Hill,Male,55,51167,1,1,0,17410,0,0,1
91CHL20180RG80079052818090N,Rounsaville,Geoffrey,565,Chapel Hill,Male,32,124341,1,1,0,255,0,0,1
61BOS20120SB15527512509186N,Severy,Blake,577,Boston,Male,32,1117,2,0,1,3264,1,0,0
40ATL20130ST15391490789578N,Sabates,Tana,537,Atlanta,Female,34,116567,1,1,1,6806,0,0,0
91CHL20130WA22588299275725P,Wallinger,Agatha,778,Chapel Hill,Female,15,0,2,1,1,8192,0,1,0
40ATL20170BC20155140159555N,Blackmon,Connie,750,Atlanta,Male,52,97060,1,1,1,1216,0,0,1
61BOS20090CD97072417062988N,Corino,Damion,369,Boston,Male,31,1595,1,1,1,1303,0,0,0
40ATL20180MD92793823225802N,Myntti,Deandre,480,Atlanta,Male,41,108794,1,1,0,3550,0,0,1
40ATL20080HG47075902776806P,Hiteman,Garret,585,Atlanta,Male,47,87468,2,1,1,12594,1,1,0
61BOS20160SA14757160711382N,Samek,Andra,809,Boston,Female,54,129436,1,1,0,16123,0,0,1
40ATL20170CH37842563346280N,Champion,Horace,533,Atlanta,Male,37,141688,1,0,0,17811,0,0,0
91CHL20130BK9660985913237N,Bonine,Kristie,704,Chapel Hill,Female,47,105112,1,1,1,13180,0,0,0
40ATL20180BE24252427387832N,Brandel,Elijah,680,Atlanta,Male,51,131959,1,0,1,1631,0,0,1
61BOS20100BM30688003136437N,Bonito,Mauricio,618,Boston,Male,30,107747,1,1,0,8476,0,0,0
61BOS20110TI4357714804757N,Tok,Inger,406,Boston,Female,32,131513,1,0,1,5652,0,0,0
40ATL20160ZJ29131537514253N,Zane,Jana,581,Atlanta,Female,35,173016,3,0,0,8500,1,0,0
61BOS20100DR99346358087392N,Desha,Ricardo,623,Boston,Male,47,126755,1,0,1,8645,0,0,0
61BOS20190WB17811707599860N,Wagnor,Babara,568,Boston,Female,46,127955,3,1,0,4699,0,0,1
61BOS20080GA80701253034167P,Garrick,Alfonzo,661,Boston,Male,35,510,2,1,0,6743,1,1,0
61BOS20180PR15457735031271N,Pettengill,Ricky,483,Boston,Male,50,117137,1,0,0,10995,0,0,0
91CHL20140SG90595074465306P,Santor,Gricelda,680,Chapel Hill,Female,33,0,2,1,0,10703,1,1,0
61BOS20160KT42841852965467N,Kenefick,Trey,539,Boston,Male,32,1862,3,0,0,891,1,0,0
40ATL20120AC75035652491916N,Aden,Candy,658,Atlanta,Female,26,88749,1,1,0,18632,0,0,1
61BOS20090PO1123596329995N,Pirolli,Odis,576,Boston,Male,46,66,3,0,0,1658,1,0,0
40ATL20160EJ91523898305781N,Eggimann,Janis,581,Atlanta,Female,30,90269,1,0,0,18044,0,0,0
61BOS20100AK70813215131832P,Auletta,Keith,588,Boston,Male,29,1580,3,1,1,18823,0,1,0
61BOS20120RG62670162972595P,Rhodes,Garret,563,Boston,Male,37,88173,2,1,0,11693,1,1,0
61BOS20160NJ56875122601139N,Neuner,Jc,601,Boston,Male,32,118124,1,1,0,1213,0,0,0
61BOS20110LR59615528001151P,Lipinski,Rachelle,618,Boston,Female,66,661,3,1,1,9398,1,1,0
61BOS20180CL55606704739674N,Celso,Lashonda,840,Boston,Female,32,6,2,1,0,2455,0,0,1
61BOS20160MM30341444949252N,Magill,Micah,673,Boston,Male,34,121240,1,0,0,7397,0,0,0
61BOS20160SF12788836459161N,Shim,Florentino,756,Boston,Male,30,101246,3,1,0,5130,0,0,1
40ATL20170GD81439682988987N,Glosser,Darnell,760,Atlanta,Male,27,152297,1,1,0,6062,0,0,1
61BOS20170KB78895159970985N,Kiritsy,Britt,745,Boston,Female,17,106016,1,1,0,4895,0,0,1
61BOS20130ML15334157572379N,Marciel,Leonia,740,Boston,Female,37,116095,1,1,0,7860,0,0,0
40ATL20150DW35260413034195P,Dziak,Walter,570,Atlanta,Male,35,187937,2,1,1,5416,1,1,0
61BOS20130EM49768654210291P,Earthman,Miguel,668,Boston,Male,19,86086,2,1,0,5292,0,1,0
91CHL20160OH87062073321226N,Opdahl,Hallie,691,Chapel Hill,Female,39,174,3,1,1,16375,0,0,1
61BOS20140SS85060310650135N,Steifle,Steven,607,Boston,Male,34,3,1,1,0,14633,0,0,0
61BOS20170CJ17643205018022N,Ceconi,Jacalyn,632,Boston,Female,67,94,1,1,0,4666,0,0,1
91CHL20160KB27797277557126N,Killick,Blake,628,Chapel Hill,Male,33,61778,1,0,1,14269,0,0,0
91CHL20180RF2895618824967N,Ruller,Frankie,606,Chapel Hill,Male,46,89617,1,0,0,13722,0,0,1
91CHL20190FA9443297381816N,Forsey,America,872,Chapel Hill,Female,50,0,1,1,0,15133,0,0,1
40ATL20120MJ86744656681983N,Mokler,Jacques,602,Atlanta,Male,16,87217,2,0,1,947,0,0,0
61BOS20120DH24008288447739N,Diegel,Hans,709,Boston,Male,38,86878,1,1,1,12902,0,0,0
61BOS20180ML72123292647108N,Mazar,Leo,517,Boston,Male,33,-806,2,0,1,8663,0,0,0
91CHL20160TC96279164561220N,Tesh,Courtney,719,Chapel Hill,Male,62,943,3,0,1,4143,1,0,0
91CHL20180MW49915299764003N,Mohseni,Willena,674,Chapel Hill,Female,55,113378,1,0,1,72,0,0,0
61BOS20140MS10688926798005N,Mcnally,Shena,652,Boston,Female,40,96643,1,1,1,5133,0,0,0
61BOS20100GF61793910972848N,Greenfeld,Francoise,531,Boston,Female,33,1073,2,0,1,975,1,0,0
61BOS20160LR28372726221131N,Laroche,Roman,601,Boston,Male,42,-1001,2,0,0,8122,1,0,0
91CHL20100FR34736060913964P,Fleurent,Rico,682,Chapel Hill,Male,40,1867,3,1,0,17025,1,1,0
40ATL20150FA82701819234845N,Feener,Alise,630,Atlanta,Female,30,133662,3,0,1,16614,1,0,0
61BOS20130HJ99064917526122N,Houdek,Jay,634,Boston,Female,35,146309,2,0,1,3576,1,0,0
91CHL20140UN37166881178214N,Uhde,Nelda,505,Chapel Hill,Female,39,83,1,0,1,9929,0,0,0
61BOS20160LV18299714725457N,Laino,Von,608,Boston,Male,32,104436,1,1,0,15051,0,0,0
40ATL20190DJ72200313800759N,Demling,Jewel,742,Atlanta,Female,47,126412,1,1,0,8286,0,0,1
61BOS20150SE91552836925194N,Stoppkotte,Elias,705,Boston,Male,34,166005,2,1,0,1185,0,0,1
61BOS20120HL82099152009361P,Hostetler,Lilla,679,Boston,Female,33,0,2,1,1,13707,1,1,0
61BOS20160AT65100253931084P,Aeschliman,Thao,764,Boston,Female,44,0,2,1,1,17701,1,1,0
40ATL20190CS55600737709043N,Condron,Stevie,779,Atlanta,Male,50,111740,1,1,0,10770,0,0,1
91CHL20150SS47927136843455N,Smithj,Shantelle,712,Chapel Hill,Female,39,79325,1,1,0,13445,0,0,1
91CHL20170SM58257957004499P,Schmig,Maryland,634,Chapel Hill,Female,63,-1344,2,1,1,17565,1,1,0
91CHL20150KR36483086594700N,Klicka,Reynaldo,716,Chapel Hill,Male,35,72971,1,1,0,1829,0,0,0
61BOS20150WD53091828745288N,Whetzell,Debora,809,Boston,Female,35,126040,1,0,0,17287,0,0,0
40ATL20110MS16794042488826P,Mathal,Sammie,735,Atlanta,Male,68,93668,2,1,1,7019,1,1,0
91CHL20090KA69377968977162P,Katzner,Aurelio,671,Chapel Hill,Male,30,0,2,1,0,12164,1,1,0
61BOS20160TC34324103504552N,Teed,Colton,543,Boston,Male,28,-2657,3,0,1,7411,0,0,0
40ATL20150KG30259379569785N,Karma,Gil,587,Atlanta,Male,49,80631,1,1,0,1531,0,0,1
61BOS20110BT53817997285487N,Bemboom,Terry,629,Boston,Male,37,113386,2,1,1,2484,1,0,0
61BOS20190WT56384634167062N,Welte,Tanika,670,Boston,Female,56,1255,3,0,0,5725,0,0,1
91CHL20130SB60573955719596N,Suess,Bernard,643,Chapel Hill,Male,51,98678,1,0,0,10468,0,0,1
91CHL20110MS69616754591565P,Mathers,Sonya,561,Chapel Hill,Female,39,-802,2,1,1,11075,1,1,0
61BOS20100PI32796096324562N,Peno,Ira,515,Boston,Male,44,101263,1,1,1,3459,0,0,0
